sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y,regime,sample_index,trajectory_window_index,trajectory_group,partition,class_mix,vulnerable_present,nearest_range,reference_low_confidence_or_miss,small_object_present,edge_truncated_present
moving_ego_pps200000_crowded_8loops_stride2_002079_frame106352,106352,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,28.724,28.724,0.0,0.0,0.0,0.0,-59.021766662597656,23.79717254638672,moving_ego_pps200000_crowded_8loops_stride2,2079,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002134_frame106462,106462,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,33.117,32.878,0.0,0.0,1.0,0.0,-45.13224792480469,-6.435812473297119,moving_ego_pps200000_crowded_8loops_stride2,2134,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002140_frame106474,106474,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,29.163,28.911,0.0,0.0,1.0,0.0,-45.1701774597168,-10.409690856933594,moving_ego_pps200000_crowded_8loops_stride2,2140,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002156_frame106506,106506,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,24.439,18.334,0.0,0.0,1.0,0.0,-45.31063079833984,-21.01648330688477,moving_ego_pps200000_crowded_8loops_stride2,2156,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002157_frame106508,106508,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,23.856,17.672,0.0,0.0,1.0,0.0,-45.32059097290039,-21.680818557739254,moving_ego_pps200000_crowded_8loops_stride2,2157,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002197_frame106588,106588,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,24.991,24.211,7.436,7.437,0.0,1.0,-45.28004837036133,-42.95673751831055,moving_ego_pps200000_crowded_8loops_stride2,2197,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,12_25m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002199_frame106592,106592,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,26.411,25.212,7.429,7.443,0.0,1.0,-45.2612190246582,-44.27791213989258,moving_ego_pps200000_crowded_8loops_stride2,2199,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002206_frame106606,106606,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,28.743,28.743,7.417,7.417,0.0,1.0,-45.2153549194336,-48.89827728271485,moving_ego_pps200000_crowded_8loops_stride2,2206,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002250_frame106694,106694,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,39.5,39.5,0.0,0.0,1.0,0.0,-65.36316680908203,-65.32691955566406,moving_ego_pps200000_crowded_8loops_stride2,2250,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002252_frame106698,106698,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,37.504,36.799,3.645,7.29,0.5,0.5,-66.68417358398438,-65.37096405029297,moving_ego_pps200000_crowded_8loops_stride2,2252,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002254_frame106702,106702,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,34.954,32.992,3.643,7.286,0.5,0.5,-68.00675964355469,-65.39908599853516,moving_ego_pps200000_crowded_8loops_stride2,2254,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002256_frame106706,106706,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,32.361,29.102,3.63,7.261,0.5,0.5,-69.33063507080078,-65.41703796386719,moving_ego_pps200000_crowded_8loops_stride2,2256,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002278_frame106750,106750,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,15.532,9.908,3.424,6.847,0.5,0.5,-83.6148681640625,-62.94981384277344,moving_ego_pps200000_crowded_8loops_stride2,2278,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002279_frame106752,106752,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,14.56,8.618,3.319,6.637,0.5,0.5,-84.23677825927734,-62.71955871582031,moving_ego_pps200000_crowded_8loops_stride2,2279,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002285_frame106764,106764,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,16.657,16.657,0.0,0.0,1.0,0.0,-87.84794616699219,-61.053958892822266,moving_ego_pps200000_crowded_8loops_stride2,2285,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002291_frame106776,106776,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,13.061,13.061,0.0,0.0,1.0,0.0,-91.2688980102539,-59.02525329589844,moving_ego_pps200000_crowded_8loops_stride2,2291,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002296_frame106786,106786,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,10.522,10.522,0.0,0.0,1.0,0.0,-93.91343688964844,-57.04261779785156,moving_ego_pps200000_crowded_8loops_stride2,2296,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002321_frame106836,106836,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,34.932,33.025,0.0,0.0,1.0,0.0,-104.35726928710938,-44.21110153198242,moving_ego_pps200000_crowded_8loops_stride2,2321,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002330_frame106854,106854,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,32.962,30.919,4.444,4.732,0.0,1.0,-106.86610412597656,-38.78694152832031,moving_ego_pps200000_crowded_8loops_stride2,2330,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002333_frame106860,106860,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,35.789,31.784,3.049,4.759,0.333,0.667,-107.53775787353516,-36.91945266723633,moving_ego_pps200000_crowded_8loops_stride2,2333,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002335_frame106864,106864,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,35.645,32.35,3.189,5.045,0.333,0.667,-107.95811462402344,-35.66539764404297,moving_ego_pps200000_crowded_8loops_stride2,2335,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002357_frame106908,106908,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,20.374,6.105,2.716,6.391,0.333,0.667,-110.1558609008789,-21.300403594970703,moving_ego_pps200000_crowded_8loops_stride2,2357,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,le_12m,present,absent,present
moving_ego_pps200000_crowded_8loops_stride2_002360_frame106914,106914,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,24.496,7.476,1.908,5.908,0.5,0.5,-110.22941589355467,-19.317588806152344,moving_ego_pps200000_crowded_8loops_stride2,2360,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,le_12m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002364_frame106922,106922,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,23.499,9.049,1.837,5.314,0.5,0.5,-110.29459381103516,-16.65694808959961,moving_ego_pps200000_crowded_8loops_stride2,2364,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002373_frame106940,106940,moving_ego_training,autopilot_spawn80,,6,3,3,5+,26.277,11.368,1.321,4.533,0.5,0.333,-110.3462905883789,-10.67207145690918,moving_ego_pps200000_crowded_8loops_stride2,2373,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,le_12m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002374_frame106942,106942,moving_ego_training,autopilot_spawn80,,6,3,3,5+,25.878,11.279,1.35,4.848,0.5,0.333,-110.34671020507812,-10.006871223449709,moving_ego_pps200000_crowded_8loops_stride2,2374,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002381_frame106956,106956,moving_ego_training,autopilot_spawn80,,6,4,2,5+,31.127,17.797,2.924,7.044,0.333,0.667,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2381,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002385_frame106964,106964,moving_ego_training,autopilot_spawn80,,6,4,2,5+,32.748,23.497,2.928,7.328,0.333,0.5,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2385,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002393_frame106980,106980,moving_ego_training,autopilot_spawn80,,5,3,2,5+,34.625,32.285,1.731,7.338,0.4,0.4,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2393,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002394_frame106982,106982,moving_ego_training,autopilot_spawn80,,5,3,2,5+,34.908,32.418,1.8,7.336,0.4,0.4,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2394,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002408_frame107010,107010,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,31.805,23.032,1.85,7.401,0.5,0.25,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2408,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002415_frame107024,107024,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,29.701,12.96,1.844,7.377,0.5,0.25,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2415,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002422_frame107038,107038,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,28.124,4.485,2.512,7.423,0.5,0.5,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2422,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002424_frame107042,107042,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,28.213,4.156,2.693,7.418,0.5,0.5,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2424,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002430_frame107054,107054,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,36.477,35.112,0.007,0.013,0.333,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2430,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002434_frame107062,107062,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,36.434,34.99,0.007,0.017,0.333,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2434,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002439_frame107072,107072,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,36.389,34.875,0.016,0.046,0.333,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2439,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002440_frame107074,107074,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,36.38,34.856,0.019,0.055,0.333,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2440,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002445_frame107084,107084,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,36.331,34.772,0.05,0.149,0.333,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2445,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002453_frame107100,107100,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,36.227,34.682,0.211,0.631,0.667,0.333,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2453,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002478_frame107150,107150,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,35.292,33.67,0.0,0.0,0.5,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2478,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002492_frame107178,107178,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,34.643,33.345,1.438,4.314,0.333,0.333,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2492,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002495_frame107184,107184,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,34.07,31.628,1.582,4.747,0.333,0.333,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2495,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002496_frame107186,107186,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,33.869,31.022,1.688,5.063,0.667,0.333,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2496,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002501_frame107196,107196,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,32.952,28.272,2.194,6.582,0.667,0.333,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2501,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002511_frame107216,107216,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,34.763,33.67,2.403,7.209,0.667,0.333,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2511,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002513_frame107220,107220,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,35.618,33.67,2.394,7.181,0.667,0.333,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2513,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002522_frame107238,107238,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,35.292,33.67,0.0,0.0,1.0,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2522,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002538_frame107270,107270,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,35.292,33.67,0.0,0.0,1.0,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2538,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002542_frame107278,107278,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,35.044,33.174,0.0,0.0,1.0,0.0,-110.3564682006836,-8.092076301574707,moving_ego_pps200000_crowded_8loops_stride2,2542,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002553_frame107300,107300,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,32.691,30.285,0.0,0.0,1.0,0.0,-110.3575439453125,-5.995941638946533,moving_ego_pps200000_crowded_8loops_stride2,2553,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002557_frame107308,107308,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.388,27.918,0.0,0.0,1.0,0.0,-110.3565673828125,-3.3577992916107178,moving_ego_pps200000_crowded_8loops_stride2,2557,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002570_frame107334,107334,moving_ego_training,autopilot_spawn80,,5,2,3,5+,30.637,21.371,0.0,0.0,1.0,0.0,-110.33267211914062,5.230385780334473,moving_ego_pps200000_crowded_8loops_stride2,2570,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,12_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002571_frame107336,107336,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,32.375,25.587,0.0,0.0,1.0,0.0,-110.32701110839844,5.902374267578125,moving_ego_pps200000_crowded_8loops_stride2,2571,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002572_frame107338,107338,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,31.807,25.11,0.0,0.0,1.0,0.0,-110.32003784179688,6.568388938903809,moving_ego_pps200000_crowded_8loops_stride2,2572,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,gt_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002573_frame107340,107340,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,31.246,24.643,0.0,0.0,1.0,0.0,-110.31202697753906,7.232808113098144,moving_ego_pps200000_crowded_8loops_stride2,2573,3,moving_ego_pps200000_crowded_8loops_stride2::loop3,confirmation,mixed,present,12_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002581_frame107356,107356,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,26.908,20.877,0.0,0.0,1.0,0.0,-109.71350860595705,12.490814208984377,moving_ego_pps200000_crowded_8loops_stride2,2581,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,12_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002584_frame107362,107362,moving_ego_training,autopilot_spawn80,,5,3,2,5+,28.365,19.531,0.0,0.0,1.0,0.0,-109.13780212402344,14.091507911682127,moving_ego_pps200000_crowded_8loops_stride2,2584,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,12_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002589_frame107372,107372,moving_ego_training,autopilot_spawn80,,6,4,2,5+,28.957,17.868,0.0,0.0,1.0,0.0,-108.27195739746094,15.954434394836426,moving_ego_pps200000_crowded_8loops_stride2,2589,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,12_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002590_frame107374,107374,moving_ego_training,autopilot_spawn80,,6,4,2,5+,28.693,17.561,0.0,0.0,1.0,0.0,-108.09325408935548,16.281442642211914,moving_ego_pps200000_crowded_8loops_stride2,2590,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,12_25m,present,present,present
moving_ego_pps200000_crowded_8loops_stride2_002591_frame107376,107376,moving_ego_training,autopilot_spawn80,,6,4,2,5+,28.395,17.205,0.0,0.0,1.0,0.0,-107.8709716796875,16.637203216552734,moving_ego_pps200000_crowded_8loops_stride2,2591,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002592_frame107378,107378,moving_ego_training,autopilot_spawn80,,6,4,2,5+,28.124,16.884,0.0,0.0,1.0,0.0,-107.6754913330078,16.97324562072754,moving_ego_pps200000_crowded_8loops_stride2,2592,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002614_frame107422,107422,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,22.749,9.117,0.0,0.0,1.0,0.0,-101.37518310546876,22.92670249938965,moving_ego_pps200000_crowded_8loops_stride2,2614,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002615_frame107424,107424,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,22.412,8.779,0.0,0.0,1.0,0.0,-101.04877471923828,23.07571792602539,moving_ego_pps200000_crowded_8loops_stride2,2615,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002618_frame107430,107430,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,22.266,8.634,0.0,0.0,1.0,0.0,-100.90704345703124,23.146717071533203,moving_ego_pps200000_crowded_8loops_stride2,2618,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002626_frame107446,107446,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,22.472,8.634,0.733,1.983,0.5,0.5,-100.90704345703124,23.146717071533203,moving_ego_pps200000_crowded_8loops_stride2,2626,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002634_frame107462,107462,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,25.667,8.878,3.602,7.172,0.0,1.0,-100.90704345703124,23.146717071533203,moving_ego_pps200000_crowded_8loops_stride2,2634,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002637_frame107468,107468,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,22.888,9.605,2.806,4.224,0.0,1.0,-100.68246459960938,23.25366973876953,moving_ego_pps200000_crowded_8loops_stride2,2637,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002638_frame107470,107470,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,23.142,9.663,3.183,4.345,0.0,1.0,-100.35057067871094,23.393604278564453,moving_ego_pps200000_crowded_8loops_stride2,2638,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002648_frame107490,107490,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.336,12.327,5.083,5.527,0.0,1.0,-96.44541931152344,24.27230834960937,moving_ego_pps200000_crowded_8loops_stride2,2648,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,12_25m,absent,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002654_frame107502,107502,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,23.885,15.037,4.658,7.36,0.0,1.0,-94.04210662841795,24.40830993652344,moving_ego_pps200000_crowded_8loops_stride2,2654,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,12_25m,present,present,absent
moving_ego_pps200000_crowded_8loops_stride2_002662_frame107518,107518,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,17.012,17.012,5.282,5.282,0.0,1.0,-89.88870239257812,24.608247756958008,moving_ego_pps200000_crowded_8loops_stride2,2662,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002666_frame107526,107526,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,18.453,18.453,4.789,4.789,0.0,1.0,-87.30136108398438,24.67333602905273,moving_ego_pps200000_crowded_8loops_stride2,2666,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_crowded_8loops_stride2_002670_frame107534,107534,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,19.446,19.446,4.339,4.339,0.0,1.0,-84.6527328491211,24.71390914916992,moving_ego_pps200000_crowded_8loops_stride2,2670,4,moving_ego_pps200000_crowded_8loops_stride2::loop4,discovery,vehicle_only,absent,12_25m,absent,absent,absent
