sample_id,frame_id,source_prefix,collection_index,block,audit_split,density_bin
moving_ego_pps200000_medium_8loops_stride2_002631_frame97187,97187,moving_ego_pps200000_medium_8loops_stride2,2631,105,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_002637_frame97199,97199,moving_ego_pps200000_medium_8loops_stride2,2637,105,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_002642_frame97209,97209,moving_ego_pps200000_medium_8loops_stride2,2642,105,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_002646_frame97217,97217,moving_ego_pps200000_medium_8loops_stride2,2646,105,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002649_frame97223,97223,moving_ego_pps200000_medium_8loops_stride2,2649,105,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002650_frame97225,97225,moving_ego_pps200000_medium_8loops_stride2,2650,106,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002653_frame97231,97231,moving_ego_pps200000_medium_8loops_stride2,2653,106,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002655_frame97235,97235,moving_ego_pps200000_medium_8loops_stride2,2655,106,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002656_frame97237,97237,moving_ego_pps200000_medium_8loops_stride2,2656,106,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002659_frame97243,97243,moving_ego_pps200000_medium_8loops_stride2,2659,106,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002666_frame97257,97257,moving_ego_pps200000_medium_8loops_stride2,2666,106,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002670_frame97265,97265,moving_ego_pps200000_medium_8loops_stride2,2670,106,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002684_frame97293,97293,moving_ego_pps200000_medium_8loops_stride2,2684,107,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002696_frame97317,97317,moving_ego_pps200000_medium_8loops_stride2,2696,107,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002704_frame97333,97333,moving_ego_pps200000_medium_8loops_stride2,2704,108,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_002710_frame97345,97345,moving_ego_pps200000_medium_8loops_stride2,2710,108,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_002728_frame97381,97381,moving_ego_pps200000_medium_8loops_stride2,2728,109,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002737_frame97399,97399,moving_ego_pps200000_medium_8loops_stride2,2737,109,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_002768_frame97461,97461,moving_ego_pps200000_medium_8loops_stride2,2768,110,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_002769_frame97463,97463,moving_ego_pps200000_medium_8loops_stride2,2769,110,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_002771_frame97467,97467,moving_ego_pps200000_medium_8loops_stride2,2771,110,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_002779_frame97483,97483,moving_ego_pps200000_medium_8loops_stride2,2779,111,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002780_frame97485,97485,moving_ego_pps200000_medium_8loops_stride2,2780,111,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002781_frame97487,97487,moving_ego_pps200000_medium_8loops_stride2,2781,111,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002782_frame97489,97489,moving_ego_pps200000_medium_8loops_stride2,2782,111,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002787_frame97499,97499,moving_ego_pps200000_medium_8loops_stride2,2787,111,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002789_frame97503,97503,moving_ego_pps200000_medium_8loops_stride2,2789,111,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002793_frame97511,97511,moving_ego_pps200000_medium_8loops_stride2,2793,111,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002801_frame97527,97527,moving_ego_pps200000_medium_8loops_stride2,2801,112,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002808_frame97541,97541,moving_ego_pps200000_medium_8loops_stride2,2808,112,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002814_frame97553,97553,moving_ego_pps200000_medium_8loops_stride2,2814,112,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002815_frame97555,97555,moving_ego_pps200000_medium_8loops_stride2,2815,112,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002818_frame97561,97561,moving_ego_pps200000_medium_8loops_stride2,2818,112,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_002829_frame97583,97583,moving_ego_pps200000_medium_8loops_stride2,2829,113,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002835_frame97595,97595,moving_ego_pps200000_medium_8loops_stride2,2835,113,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002838_frame97601,97601,moving_ego_pps200000_medium_8loops_stride2,2838,113,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002858_frame97641,97641,moving_ego_pps200000_medium_8loops_stride2,2858,114,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002868_frame97661,97661,moving_ego_pps200000_medium_8loops_stride2,2868,114,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002876_frame97677,97677,moving_ego_pps200000_medium_8loops_stride2,2876,115,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002877_frame97679,97679,moving_ego_pps200000_medium_8loops_stride2,2877,115,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002879_frame97683,97683,moving_ego_pps200000_medium_8loops_stride2,2879,115,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002881_frame97687,97687,moving_ego_pps200000_medium_8loops_stride2,2881,115,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002891_frame97707,97707,moving_ego_pps200000_medium_8loops_stride2,2891,115,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002892_frame97709,97709,moving_ego_pps200000_medium_8loops_stride2,2892,115,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002893_frame97711,97711,moving_ego_pps200000_medium_8loops_stride2,2893,115,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002896_frame97717,97717,moving_ego_pps200000_medium_8loops_stride2,2896,115,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002907_frame97739,97739,moving_ego_pps200000_medium_8loops_stride2,2907,116,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_002912_frame97749,97749,moving_ego_pps200000_medium_8loops_stride2,2912,116,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002914_frame97753,97753,moving_ego_pps200000_medium_8loops_stride2,2914,116,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002917_frame97759,97759,moving_ego_pps200000_medium_8loops_stride2,2917,116,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002930_frame97785,97785,moving_ego_pps200000_medium_8loops_stride2,2930,117,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002935_frame97795,97795,moving_ego_pps200000_medium_8loops_stride2,2935,117,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002938_frame97801,97801,moving_ego_pps200000_medium_8loops_stride2,2938,117,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002952_frame97829,97829,moving_ego_pps200000_medium_8loops_stride2,2952,118,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002954_frame97833,97833,moving_ego_pps200000_medium_8loops_stride2,2954,118,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002957_frame97839,97839,moving_ego_pps200000_medium_8loops_stride2,2957,118,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002964_frame97853,97853,moving_ego_pps200000_medium_8loops_stride2,2964,118,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002965_frame97855,97855,moving_ego_pps200000_medium_8loops_stride2,2965,118,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002968_frame97861,97861,moving_ego_pps200000_medium_8loops_stride2,2968,118,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002970_frame97865,97865,moving_ego_pps200000_medium_8loops_stride2,2970,118,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002975_frame97875,97875,moving_ego_pps200000_medium_8loops_stride2,2975,119,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002985_frame97895,97895,moving_ego_pps200000_medium_8loops_stride2,2985,119,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002989_frame97903,97903,moving_ego_pps200000_medium_8loops_stride2,2989,119,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002991_frame97907,97907,moving_ego_pps200000_medium_8loops_stride2,2991,119,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_002992_frame97909,97909,moving_ego_pps200000_medium_8loops_stride2,2992,119,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003001_frame97927,97927,moving_ego_pps200000_medium_8loops_stride2,3001,120,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003006_frame97937,97937,moving_ego_pps200000_medium_8loops_stride2,3006,120,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003015_frame97955,97955,moving_ego_pps200000_medium_8loops_stride2,3015,120,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003027_frame97979,97979,moving_ego_pps200000_medium_8loops_stride2,3027,121,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003028_frame97981,97981,moving_ego_pps200000_medium_8loops_stride2,3028,121,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003034_frame97993,97993,moving_ego_pps200000_medium_8loops_stride2,3034,121,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003038_frame98001,98001,moving_ego_pps200000_medium_8loops_stride2,3038,121,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003047_frame98019,98019,moving_ego_pps200000_medium_8loops_stride2,3047,121,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003050_frame98025,98025,moving_ego_pps200000_medium_8loops_stride2,3050,122,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003053_frame98031,98031,moving_ego_pps200000_medium_8loops_stride2,3053,122,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003065_frame98055,98055,moving_ego_pps200000_medium_8loops_stride2,3065,122,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003073_frame98071,98071,moving_ego_pps200000_medium_8loops_stride2,3073,122,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003083_frame98091,98091,moving_ego_pps200000_medium_8loops_stride2,3083,123,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003088_frame98101,98101,moving_ego_pps200000_medium_8loops_stride2,3088,123,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003098_frame98121,98121,moving_ego_pps200000_medium_8loops_stride2,3098,123,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003101_frame98127,98127,moving_ego_pps200000_medium_8loops_stride2,3101,124,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003103_frame98131,98131,moving_ego_pps200000_medium_8loops_stride2,3103,124,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003109_frame98143,98143,moving_ego_pps200000_medium_8loops_stride2,3109,124,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,moving_ego_pps200000_medium_8loops_stride2,3114,124,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,moving_ego_pps200000_medium_8loops_stride2,3115,124,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,moving_ego_pps200000_medium_8loops_stride2,3134,125,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,moving_ego_pps200000_medium_8loops_stride2,3136,125,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,moving_ego_pps200000_medium_8loops_stride2,3150,126,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,moving_ego_pps200000_medium_8loops_stride2,3159,126,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,98253,moving_ego_pps200000_medium_8loops_stride2,3164,126,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003192_frame98309,98309,moving_ego_pps200000_medium_8loops_stride2,3192,127,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003197_frame98319,98319,moving_ego_pps200000_medium_8loops_stride2,3197,127,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003199_frame98323,98323,moving_ego_pps200000_medium_8loops_stride2,3199,127,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003200_frame98325,98325,moving_ego_pps200000_medium_8loops_stride2,3200,128,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003204_frame98333,98333,moving_ego_pps200000_medium_8loops_stride2,3204,128,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003216_frame98357,98357,moving_ego_pps200000_medium_8loops_stride2,3216,128,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003243_frame98411,98411,moving_ego_pps200000_medium_8loops_stride2,3243,129,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003254_frame98433,98433,moving_ego_pps200000_medium_8loops_stride2,3254,130,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003262_frame98449,98449,moving_ego_pps200000_medium_8loops_stride2,3262,130,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003265_frame98455,98455,moving_ego_pps200000_medium_8loops_stride2,3265,130,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003277_frame98479,98479,moving_ego_pps200000_medium_8loops_stride2,3277,131,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003284_frame98493,98493,moving_ego_pps200000_medium_8loops_stride2,3284,131,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003296_frame98517,98517,moving_ego_pps200000_medium_8loops_stride2,3296,131,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003317_frame98559,98559,moving_ego_pps200000_medium_8loops_stride2,3317,132,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003318_frame98561,98561,moving_ego_pps200000_medium_8loops_stride2,3318,132,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003332_frame98589,98589,moving_ego_pps200000_medium_8loops_stride2,3332,133,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003335_frame98595,98595,moving_ego_pps200000_medium_8loops_stride2,3335,133,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003348_frame98621,98621,moving_ego_pps200000_medium_8loops_stride2,3348,133,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003355_frame98635,98635,moving_ego_pps200000_medium_8loops_stride2,3355,134,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003361_frame98647,98647,moving_ego_pps200000_medium_8loops_stride2,3361,134,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003369_frame98663,98663,moving_ego_pps200000_medium_8loops_stride2,3369,134,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003386_frame98697,98697,moving_ego_pps200000_medium_8loops_stride2,3386,135,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003390_frame98705,98705,moving_ego_pps200000_medium_8loops_stride2,3390,135,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003399_frame98723,98723,moving_ego_pps200000_medium_8loops_stride2,3399,135,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003406_frame98737,98737,moving_ego_pps200000_medium_8loops_stride2,3406,136,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003418_frame98761,98761,moving_ego_pps200000_medium_8loops_stride2,3418,136,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003420_frame98765,98765,moving_ego_pps200000_medium_8loops_stride2,3420,136,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003422_frame98769,98769,moving_ego_pps200000_medium_8loops_stride2,3422,136,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003431_frame98787,98787,moving_ego_pps200000_medium_8loops_stride2,3431,137,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003434_frame98793,98793,moving_ego_pps200000_medium_8loops_stride2,3434,137,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003442_frame98809,98809,moving_ego_pps200000_medium_8loops_stride2,3442,137,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003448_frame98821,98821,moving_ego_pps200000_medium_8loops_stride2,3448,137,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003454_frame98833,98833,moving_ego_pps200000_medium_8loops_stride2,3454,138,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003455_frame98835,98835,moving_ego_pps200000_medium_8loops_stride2,3455,138,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003457_frame98839,98839,moving_ego_pps200000_medium_8loops_stride2,3457,138,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003460_frame98845,98845,moving_ego_pps200000_medium_8loops_stride2,3460,138,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003462_frame98849,98849,moving_ego_pps200000_medium_8loops_stride2,3462,138,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003479_frame98883,98883,moving_ego_pps200000_medium_8loops_stride2,3479,139,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003480_frame98885,98885,moving_ego_pps200000_medium_8loops_stride2,3480,139,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003481_frame98887,98887,moving_ego_pps200000_medium_8loops_stride2,3481,139,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003489_frame98903,98903,moving_ego_pps200000_medium_8loops_stride2,3489,139,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003496_frame98917,98917,moving_ego_pps200000_medium_8loops_stride2,3496,139,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003506_frame98937,98937,moving_ego_pps200000_medium_8loops_stride2,3506,140,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003517_frame98959,98959,moving_ego_pps200000_medium_8loops_stride2,3517,140,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003521_frame98967,98967,moving_ego_pps200000_medium_8loops_stride2,3521,140,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003527_frame98979,98979,moving_ego_pps200000_medium_8loops_stride2,3527,141,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003530_frame98985,98985,moving_ego_pps200000_medium_8loops_stride2,3530,141,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003548_frame99021,99021,moving_ego_pps200000_medium_8loops_stride2,3548,141,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003550_frame99025,99025,moving_ego_pps200000_medium_8loops_stride2,3550,142,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003556_frame99037,99037,moving_ego_pps200000_medium_8loops_stride2,3556,142,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003561_frame99047,99047,moving_ego_pps200000_medium_8loops_stride2,3561,142,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003571_frame99067,99067,moving_ego_pps200000_medium_8loops_stride2,3571,142,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003591_frame99107,99107,moving_ego_pps200000_medium_8loops_stride2,3591,143,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003600_frame99125,99125,moving_ego_pps200000_medium_8loops_stride2,3600,144,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003601_frame99127,99127,moving_ego_pps200000_medium_8loops_stride2,3601,144,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003603_frame99131,99131,moving_ego_pps200000_medium_8loops_stride2,3603,144,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003605_frame99135,99135,moving_ego_pps200000_medium_8loops_stride2,3605,144,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003627_frame99179,99179,moving_ego_pps200000_medium_8loops_stride2,3627,145,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003644_frame99213,99213,moving_ego_pps200000_medium_8loops_stride2,3644,145,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003666_frame99257,99257,moving_ego_pps200000_medium_8loops_stride2,3666,146,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003672_frame99269,99269,moving_ego_pps200000_medium_8loops_stride2,3672,146,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003674_frame99273,99273,moving_ego_pps200000_medium_8loops_stride2,3674,146,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003676_frame99277,99277,moving_ego_pps200000_medium_8loops_stride2,3676,147,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003679_frame99283,99283,moving_ego_pps200000_medium_8loops_stride2,3679,147,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003691_frame99307,99307,moving_ego_pps200000_medium_8loops_stride2,3691,147,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003694_frame99313,99313,moving_ego_pps200000_medium_8loops_stride2,3694,147,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003707_frame99339,99339,moving_ego_pps200000_medium_8loops_stride2,3707,148,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003711_frame99347,99347,moving_ego_pps200000_medium_8loops_stride2,3711,148,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003716_frame99357,99357,moving_ego_pps200000_medium_8loops_stride2,3716,148,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003718_frame99361,99361,moving_ego_pps200000_medium_8loops_stride2,3718,148,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003729_frame99383,99383,moving_ego_pps200000_medium_8loops_stride2,3729,149,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003739_frame99403,99403,moving_ego_pps200000_medium_8loops_stride2,3739,149,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003742_frame99409,99409,moving_ego_pps200000_medium_8loops_stride2,3742,149,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003746_frame99417,99417,moving_ego_pps200000_medium_8loops_stride2,3746,149,audit_validation,5+
moving_ego_pps200000_medium_8loops_stride2_003749_frame99423,99423,moving_ego_pps200000_medium_8loops_stride2,3749,149,audit_validation,5+
moving_ego_pps200000_medium_8loops_stride2_003755_frame99435,99435,moving_ego_pps200000_medium_8loops_stride2,3755,150,audit_validation,5+
moving_ego_pps200000_medium_8loops_stride2_003768_frame99461,99461,moving_ego_pps200000_medium_8loops_stride2,3768,150,audit_validation,5+
moving_ego_pps200000_medium_8loops_stride2_003769_frame99463,99463,moving_ego_pps200000_medium_8loops_stride2,3769,150,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003771_frame99467,99467,moving_ego_pps200000_medium_8loops_stride2,3771,150,audit_validation,3-4
moving_ego_pps200000_medium_8loops_stride2_003776_frame99477,99477,moving_ego_pps200000_medium_8loops_stride2,3776,151,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003784_frame99493,99493,moving_ego_pps200000_medium_8loops_stride2,3784,151,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003790_frame99505,99505,moving_ego_pps200000_medium_8loops_stride2,3790,151,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003792_frame99509,99509,moving_ego_pps200000_medium_8loops_stride2,3792,151,audit_test,3-4
moving_ego_pps200000_medium_8loops_stride2_003796_frame99517,99517,moving_ego_pps200000_medium_8loops_stride2,3796,151,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003798_frame99521,99521,moving_ego_pps200000_medium_8loops_stride2,3798,151,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003801_frame99527,99527,moving_ego_pps200000_medium_8loops_stride2,3801,152,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003811_frame99547,99547,moving_ego_pps200000_medium_8loops_stride2,3811,152,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003812_frame99549,99549,moving_ego_pps200000_medium_8loops_stride2,3812,152,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003823_frame99571,99571,moving_ego_pps200000_medium_8loops_stride2,3823,152,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003829_frame99583,99583,moving_ego_pps200000_medium_8loops_stride2,3829,153,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003833_frame99591,99591,moving_ego_pps200000_medium_8loops_stride2,3833,153,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003841_frame99607,99607,moving_ego_pps200000_medium_8loops_stride2,3841,153,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003844_frame99613,99613,moving_ego_pps200000_medium_8loops_stride2,3844,153,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003845_frame99615,99615,moving_ego_pps200000_medium_8loops_stride2,3845,153,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003858_frame99641,99641,moving_ego_pps200000_medium_8loops_stride2,3858,154,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003862_frame99649,99649,moving_ego_pps200000_medium_8loops_stride2,3862,154,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003863_frame99651,99651,moving_ego_pps200000_medium_8loops_stride2,3863,154,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003865_frame99655,99655,moving_ego_pps200000_medium_8loops_stride2,3865,154,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003868_frame99661,99661,moving_ego_pps200000_medium_8loops_stride2,3868,154,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003873_frame99671,99671,moving_ego_pps200000_medium_8loops_stride2,3873,154,audit_test,0
moving_ego_pps200000_medium_8loops_stride2_003876_frame99677,99677,moving_ego_pps200000_medium_8loops_stride2,3876,155,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003881_frame99687,99687,moving_ego_pps200000_medium_8loops_stride2,3881,155,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003882_frame99689,99689,moving_ego_pps200000_medium_8loops_stride2,3882,155,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003891_frame99707,99707,moving_ego_pps200000_medium_8loops_stride2,3891,155,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003898_frame99721,99721,moving_ego_pps200000_medium_8loops_stride2,3898,155,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003901_frame99727,99727,moving_ego_pps200000_medium_8loops_stride2,3901,156,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003924_frame99773,99773,moving_ego_pps200000_medium_8loops_stride2,3924,156,audit_validation,0
moving_ego_pps200000_medium_8loops_stride2_003930_frame99785,99785,moving_ego_pps200000_medium_8loops_stride2,3930,157,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003936_frame99797,99797,moving_ego_pps200000_medium_8loops_stride2,3936,157,audit_test,1-2
moving_ego_pps200000_medium_8loops_stride2_003957_frame99839,99839,moving_ego_pps200000_medium_8loops_stride2,3957,158,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003962_frame99849,99849,moving_ego_pps200000_medium_8loops_stride2,3962,158,audit_validation,1-2
moving_ego_pps200000_medium_8loops_stride2_003963_frame99851,99851,moving_ego_pps200000_medium_8loops_stride2,3963,158,audit_validation,1-2
