schema,design_id,suite_id,suite_label,split,group_id,matched_pair_id,geometry_or_route_id,geometry_or_route_status,hazard_class,closing_speed_band,time_to_hazard_band,traffic_density,traffic_density_status,ambient_population_mode,ambient_population_process_required,weather,renderer_quality_level,renderer_server_launch_flag,renderer_contract_role,carla_seed,traffic_seed,sensor_seed,raw_retention_tier,raw_window_duration_s,raw_window_anchor,confirmatory_locked,pair_contract_id,route_start_anchor_id,recipient_start_index,helper_start_index,recipient_route_sha256,helper_route_sha256,trajectory_id,scenario_role,controlled_hazard_present
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r21,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,dense,realized_nuisance_factor,naturalistic_tm,1,WetNoon,Epic,-quality-level=Epic,primary,940999897,2009039757,21193503,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r21_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r22,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1860180520,363592470,163786898,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r22_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r23,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,2080322606,1032208061,625394073,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r23_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r24,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,CloudyNoon,Epic,-quality-level=Epic,primary,1903854090,1554943552,974957433,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r24_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r25,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1144848358,20890389,1450639565,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r25_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r26,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1385679017,486722371,1887340954,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r26_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r27,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1481520092,996369517,238687508,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r27_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r28,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,385608364,2092164949,1165794529,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r28_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_curbside_corridor_r29,,town10hd_opt_curbside_corridor,reviewed_pilot_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,CloudyNoon,Epic,-quality-level=Epic,primary,375034018,1484794553,1934536892,causal_lightweight_only,0.0,none,1,town10hd_opt_curbside_legal_opposing_v1,pilot_frozen,0,0,007283bc887cfb021d8370bd28721c67d6ebf17dea461a3da6a142bd05e78d4c,45778005540b866a9652a61a140c57b6a774d6809873afbc40cd6b427e203906,sb_town10hd_opt_curbside_corridor_r29_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,calibration,sb_town10hd_opt_signalized_demo_region_r00,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1282024261,1894866201,1882153263,inputs_plus_logits_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a0,0,4,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r00_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,calibration,sb_town10hd_opt_signalized_demo_region_r01,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,dense,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1288780705,1763447197,995983250,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a1,15,19,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r01_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,calibration,sb_town10hd_opt_signalized_demo_region_r02,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1174658538,1234614792,759566843,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a2,38,42,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r02_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,calibration,sb_town10hd_opt_signalized_demo_region_r03,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,WetNoon,Epic,-quality-level=Epic,primary,457579235,1133217106,649411552,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a3,59,63,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r03_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,calibration,sb_town10hd_opt_signalized_demo_region_r04,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1934861160,1848563227,593160887,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a4,82,86,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r04_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,calibration,sb_town10hd_opt_signalized_demo_region_r05,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,CloudyNoon,Epic,-quality-level=Epic,primary,878020465,1057840659,328046077,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a5,103,107,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r05_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,validation,sb_town10hd_opt_signalized_demo_region_r06,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,dense,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1479571516,321701028,1075013434,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a0,0,4,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r06_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,validation,sb_town10hd_opt_signalized_demo_region_r07,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1322679626,782270380,1390028733,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a1,15,19,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r07_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,validation,sb_town10hd_opt_signalized_demo_region_r08,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,WetNoon,Epic,-quality-level=Epic,primary,1980545840,811859715,764213522,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a2,38,42,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r08_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,validation,sb_town10hd_opt_signalized_demo_region_r09,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,804973414,1492879773,188748657,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a3,59,63,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r09_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,validation,sb_town10hd_opt_signalized_demo_region_r10,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,574294721,1997568040,1228573508,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a4,82,86,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r10_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,validation,sb_town10hd_opt_signalized_demo_region_r11,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,CloudyNoon,Epic,-quality-level=Epic,primary,430014355,408541376,821842161,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,town10hd_opt_same_lane_helper_ahead_v1,a5,103,107,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r11_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r12,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,dense,realized_nuisance_factor,naturalistic_tm,1,CloudyNoon,Epic,-quality-level=Epic,primary,184841826,1296635293,1257214684,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a0,0,4,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r12_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r13,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,444382075,574078518,1834469486,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a1,15,19,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r13_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r14,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,CloudyNoon,Epic,-quality-level=Epic,primary,575711022,1365975536,1174437302,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a2,38,42,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r14_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r15,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,dense,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1985259385,297607159,1572932659,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a3,59,63,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r15_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r16,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,2117007134,604891731,195021177,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a4,82,86,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r16_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r17,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,dense,realized_nuisance_factor,naturalistic_tm,1,CloudyNoon,Epic,-quality-level=Epic,primary,1498829389,488728528,479734924,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a5,103,107,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r17_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r18,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,497360583,33044711,1634457930,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a0,0,4,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r18_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r19,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,2136277829,1191820679,50093178,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a1,15,19,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r19_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r20,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1684339359,1372826657,1787079747,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a2,38,42,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r20_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r21,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1667923670,1807421803,286508941,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a3,59,63,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r21_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r22,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,349632825,992919680,256930153,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a4,82,86,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r22_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r23,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,CloudyNoon,Epic,-quality-level=Epic,primary,340968544,779153267,391684598,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a5,103,107,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r23_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r24,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,sparse,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,656088915,81103663,1632029026,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a0,0,4,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r24_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r25,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,dense,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1673143804,2106120969,1089516598,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a1,15,19,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r25_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r26,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,dense,realized_nuisance_factor,naturalistic_tm,1,WetNoon,Epic,-quality-level=Epic,primary,290835727,897120125,1421461666,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a2,38,42,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r26_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r27,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,1429201899,2000957147,2144887632,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a3,59,63,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r27_natural,naturalistic_operation,unforced
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,B,naturalistic_operation,test,sb_town10hd_opt_signalized_demo_region_r28,,town10hd_opt_signalized_demo_region,reviewed_visual_route,natural_prevalence,natural,natural,typical,realized_nuisance_factor,naturalistic_tm,1,ClearNoon,Epic,-quality-level=Epic,primary,2007175321,646668180,13266615,causal_lightweight_only,0.0,none,1,town10hd_opt_same_lane_helper_ahead_v1,a4,82,86,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,3315d27a1c9c7500e7df426c70beb0a1622b838cc98debfb0f2e3de54c024f46,sb_town10hd_opt_signalized_demo_region_r28_natural,naturalistic_operation,unforced
